index,op,Cin,Hin,Win,stride,kw,kh,Cout,Hout,Wout,MAC
1392,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1393,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1394,Reshape,128,1,1,1,1,1,32,384,4,0
1395,Transpose,32,384,4,1,1,1,32,4,384,0
1396,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1397,Reshape,128,1,1,1,1,1,32,384,4,0
1398,Transpose,32,384,4,1,1,1,32,4,384,0
1399,Transpose,32,4,384,1,1,1,384,4,32,0
1400,Reshape,32,4,384,1,1,1,32,4,384,0
1401,OP_49,1,1,1,1,1,1,32,1,384,0
1402,Reshape,384,4,32,1,1,1,384,4,32,0
1403,OP_49,1,1,1,1,1,1,384,1,32,0
1404,Reshape,384,1,32,1,1,1,384,1,1,0
1405,Reshape,384,1,32,1,1,1,384,1,1,0
1406,Reshape,384,1,32,1,1,1,384,1,1,0
1407,Reshape,384,1,32,1,1,1,384,1,1,0
1408,Transpose,384,1,1,1,1,1,32,1,1,0
1409,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1410,Transpose,384,1,1,1,1,1,32,1,1,0
1411,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1412,Transpose,384,1,1,1,1,1,32,1,1,0
1413,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1414,Transpose,384,1,1,1,1,1,32,1,1,0
1415,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1416,OP_83,384,1,1,1,1,1,384,4,384,0
1417,Mul,384,4,384,1,1,1,384,4,384,0
1418,Reshape,384,4,384,1,1,1,384,4,384,0
1419,Mul,384,4,384,1,1,1,384,4,384,0
1420,Add,384,4,384,1,1,1,384,4,384,0
1421,Softmax,384,4,384,1,1,1,384,4,384,0
1422,Reshape,384,4,384,1,1,1,384,4,384,0
1423,OP_49,1,1,1,1,1,1,384,1,384,0
1424,Reshape,32,4,384,1,1,1,32,4,384,0
1425,OP_49,1,1,1,1,1,1,32,1,384,0
1426,Reshape,32,1,384,1,1,1,32,1,1,0
1427,Reshape,32,1,384,1,1,1,32,1,1,0
1428,Reshape,32,1,384,1,1,1,32,1,1,0
1429,Reshape,32,1,384,1,1,1,32,1,1,0
1430,Transpose,32,1,1,1,1,1,384,1,1,0
1431,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1432,Transpose,32,1,1,1,1,1,384,1,1,0
1433,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1434,Transpose,32,1,1,1,1,1,384,1,1,0
1435,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1436,Transpose,32,1,1,1,1,1,384,1,1,0
1437,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1438,OP_83,32,1,1,1,1,1,32,4,384,0
1439,Reshape,32,4,384,1,1,1,32,4,384,0
1440,Transpose,32,4,384,1,1,1,32,384,4,0
1441,Reshape,32,384,4,1,1,1,128,1,1,0
1442,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1443,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1444,Add,128,1,1,1,1,1,128,1,1,0
1445,Reshape,128,1,1,1,1,1,128,1,384,0
1446,Add,128,1,384,1,1,1,128,1,384,0
1447,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1448,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1449,Shortcut,128,1,384,1,0,0,128,1,384,49152
1450,Add,128,1,384,1,1,1,128,1,384,0
1451,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1452,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1453,Shortcut,128,1,384,1,0,0,128,1,384,49152
1454,Add,128,1,384,1,1,1,128,1,384,0
1455,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1456,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1457,Shortcut,128,1,384,1,0,0,128,1,384,49152
1458,Add,128,1,384,1,1,1,128,1,384,0
1459,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1460,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1461,Shortcut,128,1,384,1,0,0,128,1,384,49152
1462,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1463,Shortcut,512,1,384,1,0,0,512,1,384,196608
1464,Add,512,1,384,1,1,1,512,1,384,0
1465,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1466,Reshape,128,1,1,1,1,1,32,384,4,0
1467,Transpose,32,384,4,1,1,1,32,4,384,0
1468,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1469,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1470,Reshape,128,1,1,1,1,1,32,384,4,0
1471,Transpose,32,384,4,1,1,1,32,4,384,0
1472,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1473,Reshape,128,1,1,1,1,1,32,384,4,0
1474,Transpose,32,384,4,1,1,1,32,4,384,0
1475,Transpose,32,4,384,1,1,1,384,4,32,0
1476,Reshape,32,4,384,1,1,1,32,4,384,0
1477,OP_49,1,1,1,1,1,1,32,1,384,0
1478,Reshape,384,4,32,1,1,1,384,4,32,0
1479,OP_49,1,1,1,1,1,1,384,1,32,0
1480,Reshape,384,1,32,1,1,1,384,1,1,0
1481,Reshape,384,1,32,1,1,1,384,1,1,0
1482,Reshape,384,1,32,1,1,1,384,1,1,0
1483,Reshape,384,1,32,1,1,1,384,1,1,0
1484,Transpose,384,1,1,1,1,1,32,1,1,0
1485,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1486,Transpose,384,1,1,1,1,1,32,1,1,0
1487,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1488,Transpose,384,1,1,1,1,1,32,1,1,0
1489,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1490,Transpose,384,1,1,1,1,1,32,1,1,0
1491,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1492,OP_83,384,1,1,1,1,1,384,4,384,0
1493,Mul,384,4,384,1,1,1,384,4,384,0
1494,Reshape,384,4,384,1,1,1,384,4,384,0
1495,Mul,384,4,384,1,1,1,384,4,384,0
1496,Add,384,4,384,1,1,1,384,4,384,0
1497,Softmax,384,4,384,1,1,1,384,4,384,0
1498,Reshape,384,4,384,1,1,1,384,4,384,0
1499,OP_49,1,1,1,1,1,1,384,1,384,0
1500,Reshape,32,4,384,1,1,1,32,4,384,0
1501,OP_49,1,1,1,1,1,1,32,1,384,0
1502,Reshape,32,1,384,1,1,1,32,1,1,0
1503,Reshape,32,1,384,1,1,1,32,1,1,0
1504,Reshape,32,1,384,1,1,1,32,1,1,0
1505,Reshape,32,1,384,1,1,1,32,1,1,0
1506,Transpose,32,1,1,1,1,1,384,1,1,0
1507,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1508,Transpose,32,1,1,1,1,1,384,1,1,0
1509,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1510,Transpose,32,1,1,1,1,1,384,1,1,0
1511,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1512,Transpose,32,1,1,1,1,1,384,1,1,0
1513,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1514,OP_83,32,1,1,1,1,1,32,4,384,0
1515,Reshape,32,4,384,1,1,1,32,4,384,0
1516,Transpose,32,4,384,1,1,1,32,384,4,0
1517,Reshape,32,384,4,1,1,1,128,1,1,0
1518,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1519,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1520,Add,128,1,1,1,1,1,128,1,1,0
1521,Reshape,128,1,1,1,1,1,128,1,384,0
1522,Add,128,1,384,1,1,1,128,1,384,0
1523,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1524,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1525,Shortcut,128,1,384,1,0,0,128,1,384,49152
1526,Add,128,1,384,1,1,1,128,1,384,0
1527,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1528,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1529,Shortcut,128,1,384,1,0,0,128,1,384,49152
1530,Add,128,1,384,1,1,1,128,1,384,0
1531,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1532,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1533,Shortcut,128,1,384,1,0,0,128,1,384,49152
1534,Add,128,1,384,1,1,1,128,1,384,0
1535,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1536,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1537,Shortcut,128,1,384,1,0,0,128,1,384,49152
1538,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1539,Shortcut,512,1,384,1,0,0,512,1,384,196608
1540,Add,512,1,384,1,1,1,512,1,384,0
1541,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1542,Reshape,128,1,1,1,1,1,32,384,4,0
1543,Transpose,32,384,4,1,1,1,32,4,384,0
1544,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1545,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1546,Reshape,128,1,1,1,1,1,32,384,4,0
1547,Transpose,32,384,4,1,1,1,32,4,384,0
1548,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1549,Reshape,128,1,1,1,1,1,32,384,4,0
1550,Transpose,32,384,4,1,1,1,32,4,384,0
1551,Transpose,32,4,384,1,1,1,384,4,32,0
1552,Reshape,32,4,384,1,1,1,32,4,384,0
1553,OP_49,1,1,1,1,1,1,32,1,384,0
1554,Reshape,384,4,32,1,1,1,384,4,32,0
1555,OP_49,1,1,1,1,1,1,384,1,32,0
1556,Reshape,384,1,32,1,1,1,384,1,1,0
1557,Reshape,384,1,32,1,1,1,384,1,1,0
1558,Reshape,384,1,32,1,1,1,384,1,1,0
1559,Reshape,384,1,32,1,1,1,384,1,1,0
1560,Transpose,384,1,1,1,1,1,32,1,1,0
1561,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1562,Transpose,384,1,1,1,1,1,32,1,1,0
1563,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1564,Transpose,384,1,1,1,1,1,32,1,1,0
1565,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1566,Transpose,384,1,1,1,1,1,32,1,1,0
1567,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1568,OP_83,384,1,1,1,1,1,384,4,384,0
1569,Mul,384,4,384,1,1,1,384,4,384,0
1570,Reshape,384,4,384,1,1,1,384,4,384,0
1571,Mul,384,4,384,1,1,1,384,4,384,0
1572,Add,384,4,384,1,1,1,384,4,384,0
1573,Softmax,384,4,384,1,1,1,384,4,384,0
1574,Reshape,384,4,384,1,1,1,384,4,384,0
1575,OP_49,1,1,1,1,1,1,384,1,384,0
1576,Reshape,32,4,384,1,1,1,32,4,384,0
1577,OP_49,1,1,1,1,1,1,32,1,384,0
1578,Reshape,32,1,384,1,1,1,32,1,1,0
1579,Reshape,32,1,384,1,1,1,32,1,1,0
1580,Reshape,32,1,384,1,1,1,32,1,1,0
1581,Reshape,32,1,384,1,1,1,32,1,1,0
1582,Transpose,32,1,1,1,1,1,384,1,1,0
1583,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1584,Transpose,32,1,1,1,1,1,384,1,1,0
1585,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1586,Transpose,32,1,1,1,1,1,384,1,1,0
1587,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1588,Transpose,32,1,1,1,1,1,384,1,1,0
1589,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1590,OP_83,32,1,1,1,1,1,32,4,384,0
1591,Reshape,32,4,384,1,1,1,32,4,384,0
1592,Transpose,32,4,384,1,1,1,32,384,4,0
1593,Reshape,32,384,4,1,1,1,128,1,1,0
1594,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1595,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1596,Add,128,1,1,1,1,1,128,1,1,0
1597,Reshape,128,1,1,1,1,1,128,1,384,0
1598,Add,128,1,384,1,1,1,128,1,384,0
1599,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1600,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1601,Shortcut,128,1,384,1,0,0,128,1,384,49152
1602,Add,128,1,384,1,1,1,128,1,384,0
1603,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1604,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1605,Shortcut,128,1,384,1,0,0,128,1,384,49152
1606,Add,128,1,384,1,1,1,128,1,384,0
1607,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1608,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1609,Shortcut,128,1,384,1,0,0,128,1,384,49152
1610,Add,128,1,384,1,1,1,128,1,384,0
1611,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1612,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1613,Shortcut,128,1,384,1,0,0,128,1,384,49152
1614,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1615,Shortcut,512,1,384,1,0,0,512,1,384,196608
1616,Add,512,1,384,1,1,1,512,1,384,0
1617,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1618,Reshape,128,1,1,1,1,1,32,384,4,0
1619,Transpose,32,384,4,1,1,1,32,4,384,0
1620,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1621,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1622,Reshape,128,1,1,1,1,1,32,384,4,0
1623,Transpose,32,384,4,1,1,1,32,4,384,0
1624,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1625,Reshape,128,1,1,1,1,1,32,384,4,0
1626,Transpose,32,384,4,1,1,1,32,4,384,0
1627,Transpose,32,4,384,1,1,1,384,4,32,0
1628,Reshape,32,4,384,1,1,1,32,4,384,0
1629,OP_49,1,1,1,1,1,1,32,1,384,0
1630,Reshape,384,4,32,1,1,1,384,4,32,0
1631,OP_49,1,1,1,1,1,1,384,1,32,0
1632,Reshape,384,1,32,1,1,1,384,1,1,0
1633,Reshape,384,1,32,1,1,1,384,1,1,0
1634,Reshape,384,1,32,1,1,1,384,1,1,0
1635,Reshape,384,1,32,1,1,1,384,1,1,0
1636,Transpose,384,1,1,1,1,1,32,1,1,0
1637,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1638,Transpose,384,1,1,1,1,1,32,1,1,0
1639,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1640,Transpose,384,1,1,1,1,1,32,1,1,0
1641,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1642,Transpose,384,1,1,1,1,1,32,1,1,0
1643,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1644,OP_83,384,1,1,1,1,1,384,4,384,0
1645,Mul,384,4,384,1,1,1,384,4,384,0
1646,Reshape,384,4,384,1,1,1,384,4,384,0
1647,Mul,384,4,384,1,1,1,384,4,384,0
1648,Add,384,4,384,1,1,1,384,4,384,0
1649,Softmax,384,4,384,1,1,1,384,4,384,0
1650,Reshape,384,4,384,1,1,1,384,4,384,0
1651,OP_49,1,1,1,1,1,1,384,1,384,0
1652,Reshape,32,4,384,1,1,1,32,4,384,0
1653,OP_49,1,1,1,1,1,1,32,1,384,0
1654,Reshape,32,1,384,1,1,1,32,1,1,0
1655,Reshape,32,1,384,1,1,1,32,1,1,0
1656,Reshape,32,1,384,1,1,1,32,1,1,0
1657,Reshape,32,1,384,1,1,1,32,1,1,0
1658,Transpose,32,1,1,1,1,1,384,1,1,0
1659,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1660,Transpose,32,1,1,1,1,1,384,1,1,0
1661,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1662,Transpose,32,1,1,1,1,1,384,1,1,0
1663,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1664,Transpose,32,1,1,1,1,1,384,1,1,0
1665,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1666,OP_83,32,1,1,1,1,1,32,4,384,0
1667,Reshape,32,4,384,1,1,1,32,4,384,0
1668,Transpose,32,4,384,1,1,1,32,384,4,0
1669,Reshape,32,384,4,1,1,1,128,1,1,0
1670,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1671,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1672,Add,128,1,1,1,1,1,128,1,1,0
1673,Reshape,128,1,1,1,1,1,128,1,384,0
1674,Add,128,1,384,1,1,1,128,1,384,0
1675,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1676,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1677,Shortcut,128,1,384,1,0,0,128,1,384,49152
1678,Add,128,1,384,1,1,1,128,1,384,0
1679,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1680,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1681,Shortcut,128,1,384,1,0,0,128,1,384,49152
1682,Add,128,1,384,1,1,1,128,1,384,0
1683,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1684,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1685,Shortcut,128,1,384,1,0,0,128,1,384,49152
1686,Add,128,1,384,1,1,1,128,1,384,0
1687,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1688,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1689,Shortcut,128,1,384,1,0,0,128,1,384,49152
1690,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1691,Shortcut,512,1,384,1,0,0,512,1,384,196608
1692,Add,512,1,384,1,1,1,512,1,384,0
1693,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1694,Reshape,128,1,1,1,1,1,32,384,4,0
1695,Transpose,32,384,4,1,1,1,32,4,384,0
1696,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1697,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1698,Reshape,128,1,1,1,1,1,32,384,4,0
1699,Transpose,32,384,4,1,1,1,32,4,384,0
1700,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1701,Reshape,128,1,1,1,1,1,32,384,4,0
1702,Transpose,32,384,4,1,1,1,32,4,384,0
1703,Transpose,32,4,384,1,1,1,384,4,32,0
1704,Reshape,32,4,384,1,1,1,32,4,384,0
1705,OP_49,1,1,1,1,1,1,32,1,384,0
1706,Reshape,384,4,32,1,1,1,384,4,32,0
1707,OP_49,1,1,1,1,1,1,384,1,32,0
1708,Reshape,384,1,32,1,1,1,384,1,1,0
1709,Reshape,384,1,32,1,1,1,384,1,1,0
1710,Reshape,384,1,32,1,1,1,384,1,1,0
1711,Reshape,384,1,32,1,1,1,384,1,1,0
1712,Transpose,384,1,1,1,1,1,32,1,1,0
1713,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1714,Transpose,384,1,1,1,1,1,32,1,1,0
1715,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1716,Transpose,384,1,1,1,1,1,32,1,1,0
1717,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1718,Transpose,384,1,1,1,1,1,32,1,1,0
1719,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1720,OP_83,384,1,1,1,1,1,384,4,384,0
1721,Mul,384,4,384,1,1,1,384,4,384,0
1722,Reshape,384,4,384,1,1,1,384,4,384,0
1723,Mul,384,4,384,1,1,1,384,4,384,0
1724,Add,384,4,384,1,1,1,384,4,384,0
1725,Softmax,384,4,384,1,1,1,384,4,384,0
1726,Reshape,384,4,384,1,1,1,384,4,384,0
1727,OP_49,1,1,1,1,1,1,384,1,384,0
1728,Reshape,32,4,384,1,1,1,32,4,384,0
1729,OP_49,1,1,1,1,1,1,32,1,384,0
1730,Reshape,32,1,384,1,1,1,32,1,1,0
1731,Reshape,32,1,384,1,1,1,32,1,1,0
1732,Reshape,32,1,384,1,1,1,32,1,1,0
1733,Reshape,32,1,384,1,1,1,32,1,1,0
1734,Transpose,32,1,1,1,1,1,384,1,1,0
1735,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1736,Transpose,32,1,1,1,1,1,384,1,1,0
1737,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1738,Transpose,32,1,1,1,1,1,384,1,1,0
1739,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1740,Transpose,32,1,1,1,1,1,384,1,1,0
1741,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1742,OP_83,32,1,1,1,1,1,32,4,384,0
1743,Reshape,32,4,384,1,1,1,32,4,384,0
1744,Transpose,32,4,384,1,1,1,32,384,4,0
1745,Reshape,32,384,4,1,1,1,128,1,1,0
1746,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1747,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1748,Add,128,1,1,1,1,1,128,1,1,0
1749,Reshape,128,1,1,1,1,1,128,1,384,0
1750,Add,128,1,384,1,1,1,128,1,384,0
1751,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1752,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1753,Shortcut,128,1,384,1,0,0,128,1,384,49152
1754,Add,128,1,384,1,1,1,128,1,384,0
1755,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1756,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1757,Shortcut,128,1,384,1,0,0,128,1,384,49152
1758,Add,128,1,384,1,1,1,128,1,384,0
1759,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1760,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1761,Shortcut,128,1,384,1,0,0,128,1,384,49152
1762,Add,128,1,384,1,1,1,128,1,384,0
1763,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1764,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1765,Shortcut,128,1,384,1,0,0,128,1,384,49152
1766,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1767,Shortcut,512,1,384,1,0,0,512,1,384,196608
1768,Add,512,1,384,1,1,1,512,1,384,0
1769,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1770,Reshape,128,1,1,1,1,1,32,384,4,0
1771,Transpose,32,384,4,1,1,1,32,4,384,0
1772,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1773,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1774,Reshape,128,1,1,1,1,1,32,384,4,0
1775,Transpose,32,384,4,1,1,1,32,4,384,0
1776,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1777,Reshape,128,1,1,1,1,1,32,384,4,0
1778,Transpose,32,384,4,1,1,1,32,4,384,0
1779,Transpose,32,4,384,1,1,1,384,4,32,0
1780,Reshape,32,4,384,1,1,1,32,4,384,0
1781,OP_49,1,1,1,1,1,1,32,1,384,0
1782,Reshape,384,4,32,1,1,1,384,4,32,0
1783,OP_49,1,1,1,1,1,1,384,1,32,0
1784,Reshape,384,1,32,1,1,1,384,1,1,0
1785,Reshape,384,1,32,1,1,1,384,1,1,0
1786,Reshape,384,1,32,1,1,1,384,1,1,0
1787,Reshape,384,1,32,1,1,1,384,1,1,0
1788,Transpose,384,1,1,1,1,1,32,1,1,0
1789,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1790,Transpose,384,1,1,1,1,1,32,1,1,0
1791,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1792,Transpose,384,1,1,1,1,1,32,1,1,0
1793,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1794,Transpose,384,1,1,1,1,1,32,1,1,0
1795,FullyConnected,32,1,384,1,1,1,384,1,1,12288
1796,OP_83,384,1,1,1,1,1,384,4,384,0
1797,Mul,384,4,384,1,1,1,384,4,384,0
1798,Reshape,384,4,384,1,1,1,384,4,384,0
1799,Mul,384,4,384,1,1,1,384,4,384,0
1800,Add,384,4,384,1,1,1,384,4,384,0
1801,Softmax,384,4,384,1,1,1,384,4,384,0
1802,Reshape,384,4,384,1,1,1,384,4,384,0
1803,OP_49,1,1,1,1,1,1,384,1,384,0
1804,Reshape,32,4,384,1,1,1,32,4,384,0
1805,OP_49,1,1,1,1,1,1,32,1,384,0
1806,Reshape,32,1,384,1,1,1,32,1,1,0
1807,Reshape,32,1,384,1,1,1,32,1,1,0
1808,Reshape,32,1,384,1,1,1,32,1,1,0
1809,Reshape,32,1,384,1,1,1,32,1,1,0
1810,Transpose,32,1,1,1,1,1,384,1,1,0
1811,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1812,Transpose,32,1,1,1,1,1,384,1,1,0
1813,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1814,Transpose,32,1,1,1,1,1,384,1,1,0
1815,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1816,Transpose,32,1,1,1,1,1,384,1,1,0
1817,FullyConnected,384,1,384,1,1,1,32,1,1,12288
1818,OP_83,32,1,1,1,1,1,32,4,384,0
1819,Reshape,32,4,384,1,1,1,32,4,384,0
1820,Transpose,32,4,384,1,1,1,32,384,4,0
1821,Reshape,32,384,4,1,1,1,128,1,1,0
1822,FullyConnected,128,1,1,1,1,1,128,1,1,16384
1823,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1824,Add,128,1,1,1,1,1,128,1,1,0
1825,Reshape,128,1,1,1,1,1,128,1,384,0
1826,Add,128,1,384,1,1,1,128,1,384,0
1827,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1828,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1829,Shortcut,128,1,384,1,0,0,128,1,384,49152
1830,Add,128,1,384,1,1,1,128,1,384,0
1831,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1832,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1833,Shortcut,128,1,384,1,0,0,128,1,384,49152
1834,Add,128,1,384,1,1,1,128,1,384,0
1835,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1836,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1837,Shortcut,128,1,384,1,0,0,128,1,384,49152
1838,Add,128,1,384,1,1,1,128,1,384,0
1839,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1840,FullyConnected,512,1,384,1,1,1,128,1,1,65536
1841,Shortcut,128,1,384,1,0,0,128,1,384,49152
1842,FullyConnected,128,1,384,1,1,1,512,1,1,65536
1843,Shortcut,512,1,384,1,0,0,512,1,384,196608
1844,FullyConnected,512,1,384,1,1,1,2,1,1,1024
1845,Transpose,2,1,384,1,1,1,384,2,1,0
1846,OP_88,384,2,1,1,1,1,384,1,1,0
1847,OP_114,384,1,1,1,1,1,384,1,1,0
1848,OP_114,384,1,1,1,1,1,384,1,1,0
,TOTAL,,,,,,,,,,"32,441,344"
